"Run 1: Time (s)","Run 1: Temperature (°C)","Run 1: Temperature (°C)"
72.46,0.3,12.4
72.47,0.4,12.5
72.48,0.3,12.4
72.49,0.6,12.4
72.50,0.3,12.3
72.51,0.3,12.3
72.52,0.3,12.2
72.53,0.3,12.2
72.54,0.6,12.3
72.55,0.3,12.2
72.56,0.3,12.2
72.57,0.3,12.1
72.58,0.3,12.1
72.59,0.6,12.1
72.60,0.3,12.0
72.61,0.3,12.0
72.62,0.3,12.0
72.63,0.2,12.0
72.64,0.6,12.0
72.65,0.3,11.9
72.66,0.4,11.9
72.67,0.3,11.9
72.68,0.3,11.8
72.69,0.6,11.9
72.70,0.3,11.8
72.71,0.3,11.7
72.72,0.4,11.7
72.73,0.4,11.7
72.74,0.6,11.8
72.75,0.3,11.6
72.76,0.3,11.6
72.77,0.4,11.6
72.78,0.3,11.6
72.79,0.6,11.6
72.80,0.3,11.5
72.81,0.3,11.5
72.82,0.4,11.5
72.83,0.3,11.5
72.84,0.5,11.5
72.85,0.3,11.4
72.86,0.3,11.4
72.87,0.4,11.4
72.88,0.3,11.3
72.89,0.5,11.4
72.90,0.3,11.3
72.91,0.3,11.2
72.92,0.4,11.2
72.93,0.3,11.2
72.94,0.6,11.3
72.95,0.3,11.2
72.96,0.3,11.2
72.97,0.4,11.1
72.98,0.3,11.1
72.99,0.6,11.2
73.00,0.3,11.1
73.01,0.4,11.0
73.02,0.5,11.0
73.03,0.3,11.0
73.04,0.6,11.0
73.05,0.3,10.9
73.06,0.4,10.9
73.07,0.5,10.9
73.08,0.4,10.9
73.09,0.6,10.9
73.10,0.3,10.8
73.11,0.4,10.8
73.12,0.4,10.8
73.13,0.3,10.7
73.14,0.6,10.8
73.15,0.3,10.7
73.16,0.3,10.7
73.17,0.3,10.7
73.18,0.3,10.7
73.19,0.6,10.7
73.20,0.3,10.6
73.21,0.4,10.6
73.22,0.4,10.6
73.23,0.3,10.6
73.24,0.6,10.6
73.25,0.3,10.5
73.26,0.4,10.5
73.27,0.4,10.5
73.28,0.3,10.4
73.29,0.6,10.5
73.30,0.3,10.4
73.31,0.3,10.4
73.32,0.5,10.4
73.33,0.3,10.3
73.34,0.6,10.4
73.35,0.3,10.3
73.36,0.3,10.2
73.37,0.3,10.2
73.38,0.2,10.2
73.39,0.6,10.3
73.40,0.3,10.2
73.41,0.3,10.1
73.42,0.3,10.1
73.43,0.3,10.1
73.44,0.6,10.2
73.45,0.3,10.1
73.46,0.3,10.0
73.47,0.4,10.0
73.48,0.3,10.0
73.49,0.6,10.1
73.50,0.3,10.0
73.51,0.3,9.9
73.52,0.3,9.9
73.53,0.2,9.9
73.54,0.6,10.0
73.55,0.3,9.9
73.56,0.3,9.9
73.57,0.4,9.9
73.58,0.2,9.8
73.59,0.6,9.9
73.60,0.3,9.8
73.61,0.3,9.8
73.62,0.4,9.8
73.63,0.3,9.7
73.64,0.6,9.8
73.65,0.3,9.7
73.66,0.2,9.7
73.67,0.3,9.7
73.68,0.2,9.6
73.69,0.6,9.7
73.70,0.3,9.6
73.71,0.3,9.6
73.72,0.4,9.5
73.73,0.2,9.5
73.74,0.6,9.6
73.75,0.3,9.5
73.76,0.4,9.5
73.77,0.4,9.5
73.78,0.0,9.4
73.79,0.6,9.5
73.80,0.3,9.4
73.81,0.3,9.4
73.82,0.3,9.4
73.83,-0.1,9.3
73.84,0.6,9.4
73.85,0.3,9.3
73.86,0.3,9.3
73.87,0.5,9.3
73.88,-0.1,9.1
73.89,0.6,9.3
73.90,0.3,9.2
73.91,0.4,9.2
73.92,0.5,9.2
73.93,-0.1,9.0
73.94,0.6,9.3
73.95,0.3,9.1
73.96,0.3,9.1
73.97,0.3,9.1
73.98,-0.1,9.0
73.99,0.7,9.1
74.00,0.3,9.1
74.01,0.4,9.0
74.02,0.3,9.0
74.03,-0.0,8.9
74.04,0.6,9.0
74.05,0.3,8.9
74.06,0.3,8.9
74.07,0.4,8.9
74.08,0.0,8.8
74.09,0.6,9.0
74.10,0.3,8.9
74.11,0.2,8.8
74.12,0.3,8.8
74.13,0.0,8.7
74.14,0.6,8.9
74.15,0.3,8.7
74.16,0.3,8.7
74.17,0.4,8.7
74.18,0.0,8.6
74.19,0.6,8.8
74.20,0.3,8.6
74.21,0.3,8.6
74.22,0.3,8.6
74.23,0.0,8.5
74.24,0.6,8.7
74.25,0.3,8.6
74.26,0.3,8.6
74.27,0.4,8.6
74.28,0.0,8.5
74.29,0.6,8.6
74.30,0.3,8.5
74.31,0.3,8.5
74.32,0.4,8.5
74.33,0.0,8.4
74.34,0.6,8.5
74.35,0.3,8.4
74.36,0.3,8.4
74.37,0.3,8.4
74.38,-0.0,8.3
74.39,0.6,8.4
74.40,0.3,8.3
74.41,0.3,8.3
74.42,0.3,8.3
74.43,0.0,8.2
74.44,0.6,8.4
74.45,0.3,8.3
74.46,0.3,8.3
74.47,0.4,8.3
74.48,0.0,8.1
74.49,0.6,8.3
74.50,0.3,8.2
74.51,0.3,8.1
74.52,0.3,8.1
74.53,0.0,8.0
74.54,0.6,8.2
74.55,0.3,8.1
74.56,0.3,8.1
74.57,0.3,8.1
74.58,0.0,8.0
74.59,0.6,8.1
74.60,0.3,8.0
74.61,0.3,8.0
74.62,0.4,8.0
74.63,0.0,7.9
74.64,0.6,8.1
74.65,0.3,8.0
74.66,0.3,7.9
74.67,0.4,8.0
74.68,0.0,7.8
74.69,0.6,8.0
74.70,0.3,7.9
74.71,0.3,7.9
74.72,0.3,7.8
74.73,0.0,7.8
74.74,0.5,7.9
74.75,0.3,7.8
74.76,0.4,7.8
74.77,0.3,7.8
74.78,0.0,7.7
74.79,0.5,7.8
74.80,0.3,7.7
74.81,0.2,7.7
74.82,0.3,7.7
74.83,-0.0,7.6
74.84,0.4,7.7
74.85,0.3,7.7
74.86,0.4,7.7
74.87,0.4,7.6
74.88,-0.0,7.5
74.89,0.4,7.6
74.90,0.3,7.6
74.91,0.4,7.6
74.92,0.3,7.5
74.93,-0.1,7.4
74.94,0.4,7.5
74.95,0.3,7.5
74.96,0.2,7.5
74.97,0.3,7.5
74.98,-0.0,7.4
74.99,0.3,7.5
75.00,0.3,7.4
75.01,0.3,7.4
75.02,0.4,7.4
75.03,-0.1,7.3
75.04,0.3,7.4
75.05,0.3,7.4
75.06,0.3,7.3
75.07,0.3,7.3
75.08,-0.1,7.2
75.09,0.4,7.3
75.10,0.3,7.3
75.11,0.3,7.3
75.12,0.3,7.3
75.13,-0.1,7.1
75.14,0.3,7.3
75.15,0.3,7.2
75.16,0.2,7.2
75.17,0.3,7.2
75.18,-0.1,7.1
75.19,0.3,7.2
75.20,0.3,7.2
75.21,0.2,7.1
75.22,0.3,7.1
75.23,-0.1,7.0
75.24,0.3,7.1
75.25,0.3,7.1
75.26,0.3,7.1
75.27,0.4,7.1
75.28,-0.1,6.9
75.29,0.3,7.1
75.30,0.3,7.0
75.31,0.2,7.0
75.32,0.4,7.1
75.33,-0.1,6.9
75.34,0.3,7.0
75.35,0.3,7.0
75.36,0.2,6.9
75.37,0.3,6.9
75.38,-0.1,6.8
75.39,0.3,6.9
75.40,0.3,6.9
75.41,0.3,6.9
75.42,0.4,6.9
75.43,-0.1,6.7
75.44,0.3,6.9
75.45,0.3,6.8
75.46,0.2,6.8
75.47,0.3,6.8
75.48,-0.1,6.7
75.49,0.3,6.8
75.50,0.3,6.8
75.51,0.2,6.8
75.52,0.3,6.8
75.53,-0.1,6.6
75.54,0.3,6.7
75.55,0.3,6.7
75.56,0.2,6.7
75.57,0.3,6.7
75.58,-0.1,6.6
75.59,0.3,6.7
75.60,0.3,6.7
75.61,0.2,6.6
75.62,0.3,6.6
75.63,-0.1,6.5
75.64,0.3,6.6
75.65,0.3,6.6
75.66,0.3,6.6
75.67,0.3,6.6
75.68,-0.0,6.5
75.69,0.3,6.6
75.70,0.3,6.6
75.71,0.3,6.5
75.72,0.3,6.5
75.73,0.0,6.4
75.74,0.3,6.5
75.75,0.3,6.5
75.76,0.3,6.5
75.77,0.3,6.5
75.78,0.0,6.4
75.79,0.3,6.5
75.80,0.3,6.5
75.81,0.3,6.5
75.82,0.4,6.5
75.83,0.0,6.3
75.84,0.3,6.4
75.85,0.3,6.4
75.86,0.3,6.3
75.87,0.3,6.3
75.88,0.0,6.3
75.89,0.3,6.3
75.90,0.3,6.3
75.91,0.3,6.3
75.92,0.4,6.3
75.93,0.0,6.2
75.94,0.3,6.3
75.95,0.3,6.2
75.96,0.3,6.2
75.97,0.4,6.2
75.98,0.0,6.1
75.99,0.3,6.2
76.00,0.3,6.2
76.01,0.2,6.2
76.02,0.3,6.2
76.03,0.0,6.1
76.04,0.3,6.1
76.05,0.3,6.1
76.06,0.3,6.1
76.07,0.3,6.1
76.08,0.0,6.0
76.09,0.3,6.1
76.10,0.3,6.1
76.11,0.2,6.1
76.12,0.3,6.1
76.13,0.0,6.0
76.14,0.3,6.0
76.15,0.3,6.0
76.16,0.2,6.0
76.17,0.3,6.0
76.18,0.0,5.9
76.19,0.3,6.0
76.20,0.3,6.0
76.21,0.2,5.9
76.22,0.3,5.9
76.23,0.0,5.9
76.24,0.3,5.9
76.25,0.3,5.9
76.26,0.2,5.9
76.27,0.3,5.9
76.28,0.0,5.8
76.29,0.3,5.9
76.30,0.3,5.9
76.31,0.2,5.9
76.32,0.3,5.9
76.33,0.0,5.8
76.34,0.3,5.8
76.35,0.3,5.9
76.36,0.2,5.8
76.37,0.4,5.9
76.38,0.0,5.7
76.39,0.3,5.8
76.40,0.3,5.8
76.41,0.2,5.8
76.42,0.3,5.7
76.43,0.0,5.7
76.44,0.3,5.7
76.45,0.3,5.7
76.46,0.3,5.8
76.47,0.4,5.7
76.48,0.0,5.6
76.49,0.3,5.7
76.50,0.3,5.7
76.51,0.2,5.6
76.52,0.3,5.6
76.53,0.0,5.6
76.54,0.3,5.6
76.55,0.3,5.6
76.56,0.3,5.6
76.57,0.4,5.6
76.58,0.0,5.5
76.59,0.3,5.6
76.60,0.3,5.6
76.61,0.3,5.6
76.62,0.3,5.6
76.63,0.0,5.4
76.64,0.3,5.5
76.65,0.3,5.5
76.66,0.3,5.5
76.67,0.3,5.5
76.68,0.0,5.4
76.69,0.3,5.5
76.70,0.3,5.5
76.71,0.2,5.5
76.72,0.3,5.4
76.73,0.0,5.3
76.74,0.3,5.4
76.75,0.3,5.4
76.76,0.2,5.4
76.77,0.3,5.4
76.78,0.0,5.3
76.79,0.3,5.4
76.80,0.3,5.4
76.81,0.2,5.4
76.82,0.3,5.4
76.83,0.0,5.3
76.84,0.3,5.4
76.85,0.3,5.3
76.86,0.2,5.3
76.87,0.3,5.3
76.88,0.0,5.2
76.89,0.3,5.3
76.90,0.3,5.3
76.91,0.3,5.3
76.92,0.4,5.3
76.93,0.0,5.2
76.94,0.3,5.3
76.95,0.3,5.2
76.96,0.2,5.2
76.97,0.3,5.3
76.98,0.0,5.2
76.99,0.3,5.2
77.00,0.3,5.2
77.01,0.2,5.2
77.02,0.3,5.2
77.03,0.0,5.1
77.04,0.3,5.2
77.05,0.3,5.2
77.06,0.2,5.1
77.07,0.4,5.2
77.08,0.0,5.1
77.09,0.3,5.1
77.10,0.3,5.1
77.11,0.3,5.1
77.12,0.3,5.1
77.13,0.0,5.0
77.14,0.3,5.1
77.15,0.3,5.1
77.16,0.3,5.1
77.17,0.3,5.1
77.18,0.1,5.0
77.19,0.3,5.1
77.20,0.3,5.1
77.21,0.4,5.1
77.22,0.4,5.1
77.23,0.0,4.9
77.24,0.3,5.0
77.25,0.3,5.0
77.26,0.2,5.0
77.27,0.3,5.0
77.28,0.0,4.9
77.29,0.3,4.9
77.30,0.3,5.0
77.31,0.3,4.9
77.32,0.3,4.9
77.33,0.0,4.9
77.34,0.3,4.9
77.35,0.3,4.9
77.36,0.3,4.9
77.37,0.4,4.9
77.38,0.1,4.8
77.39,0.3,4.9
77.40,0.3,4.9
77.41,0.2,4.9
77.42,0.3,4.8
77.43,0.0,4.8
77.44,0.3,4.9
77.45,0.3,4.9
77.46,0.2,4.8
77.47,0.3,4.8
77.48,0.1,4.7
77.49,0.3,4.8
77.50,0.3,4.8
77.51,0.4,4.8
77.52,0.4,4.8
77.53,0.0,4.7
77.54,0.3,4.8
77.55,0.4,4.8
77.56,0.4,4.7
77.57,0.4,4.8
77.58,0.1,4.7
77.59,0.3,4.7
77.60,0.4,4.7
77.61,0.3,4.7
77.62,0.4,4.7
77.63,0.0,4.6
77.64,0.3,4.7
77.65,0.4,4.7
77.66,0.3,4.7
77.67,0.4,4.7
77.68,0.0,4.6
77.69,0.3,4.7
77.70,0.4,4.7
77.71,0.3,4.6
77.72,0.4,4.7
77.73,0.1,4.6
77.74,0.3,4.6
77.75,0.3,4.6
77.76,0.2,4.6
77.77,0.4,4.6
77.78,0.0,4.5
77.79,0.3,4.6
77.80,0.3,4.6
77.81,0.3,4.6
77.82,0.4,4.6
77.83,0.1,4.5
77.84,0.3,4.5
77.85,0.3,4.5
77.86,0.3,4.5
77.87,0.4,4.6
77.88,0.0,4.4
77.89,0.3,4.5
77.90,0.3,4.5
77.91,0.3,4.5
77.92,0.4,4.5
77.93,0.0,4.4
77.94,0.3,4.5
77.95,0.4,4.5
77.96,0.3,4.5
77.97,0.4,4.5
77.98,0.0,4.4
77.99,0.3,4.4
78.00,0.3,4.4
78.01,0.3,4.5
78.02,0.5,4.5
78.03,0.0,4.3
78.04,0.3,4.4
78.05,0.3,4.4
78.06,0.3,4.4
78.07,0.5,4.5
78.08,0.0,4.3
78.09,0.3,4.4
78.10,0.4,4.4
78.11,0.3,4.4
78.12,0.5,4.4
78.13,0.0,4.2
78.14,0.3,4.4
78.15,0.3,4.3
78.16,0.2,4.3
78.17,0.6,4.4
78.18,0.0,4.2
78.19,0.3,4.3
78.20,0.3,4.3
78.21,0.2,4.3
78.22,0.6,4.4
78.23,0.0,4.2
78.24,0.3,4.2
78.25,0.3,4.2
78.26,0.3,4.2
78.27,0.6,4.4
78.28,0.0,4.1
78.29,0.3,4.2
78.30,0.3,4.2
78.31,0.2,4.2
78.32,0.6,4.3
78.33,0.0,4.1
78.34,0.3,4.2
78.35,0.3,4.2
78.36,0.2,4.2
78.37,0.7,4.3
78.38,0.0,4.1
78.39,0.3,4.1
78.40,0.3,4.1
78.41,0.2,4.1
78.42,0.7,4.3
78.43,0.0,4.0
78.44,0.3,4.1
78.45,0.4,4.1
78.46,0.3,4.1
78.47,0.7,4.3
78.48,0.0,4.0
78.49,0.3,4.1
78.50,0.3,4.1
78.51,0.3,4.1
78.52,0.8,4.2
78.53,0.0,4.0
78.54,0.3,4.1
78.55,0.3,4.0
78.56,0.3,4.1
78.57,0.8,4.2
78.58,0.0,3.9
78.59,0.3,4.0
78.60,0.3,4.0
78.61,0.2,4.0
78.62,0.7,4.2
78.63,0.0,3.9
78.64,0.3,4.0
78.65,0.4,4.0
78.66,0.3,4.0
78.67,0.8,4.1
78.68,0.0,3.9
78.69,0.3,4.0
78.70,0.3,3.9
78.71,0.2,3.9
78.72,0.8,4.1
78.73,0.0,3.8
78.74,0.3,3.9
78.75,0.4,3.9
78.76,0.3,3.9
78.77,0.7,4.1
78.78,0.0,3.8
78.79,0.3,3.9
78.80,0.3,3.9
78.81,0.3,3.9
78.82,0.7,4.0
78.83,0.0,3.8
78.84,0.3,3.9
78.85,0.3,3.9
78.86,0.2,3.8
78.87,0.7,4.0
78.88,0.0,3.8
78.89,0.3,3.8
78.90,0.3,3.8
78.91,0.2,3.8
78.92,0.7,3.9
78.93,0.0,3.7
78.94,0.3,3.8
78.95,0.3,3.8
78.96,0.2,3.8
78.97,0.7,3.9
78.98,0.0,3.7
78.99,0.3,3.8
79.00,0.3,3.8
79.01,0.3,3.8
79.02,0.6,3.9
79.03,0.0,3.7
79.04,0.3,3.8
79.05,0.4,3.8
79.06,0.2,3.7
79.07,0.6,3.9
79.08,0.0,3.6
79.09,0.3,3.7
79.10,0.3,3.7
79.11,0.2,3.7
79.12,0.6,3.8
79.13,0.0,3.6
79.14,0.3,3.7
79.15,0.3,3.7
79.16,0.4,3.7
79.17,0.7,3.8
79.18,0.1,3.6
79.19,0.3,3.7
79.20,0.3,3.7
79.21,0.3,3.7
79.22,0.6,3.7
79.23,0.0,3.5
79.24,0.3,3.6
79.25,0.3,3.6
79.26,0.2,3.6
79.27,0.6,3.7
79.28,0.1,3.5
79.29,0.3,3.6
79.30,0.3,3.6
79.31,0.2,3.5
79.32,0.6,3.7
79.33,0.0,3.5
79.34,0.3,3.5
79.35,0.3,3.6
79.36,0.2,3.5
79.37,0.6,3.7
79.38,0.0,3.5
79.39,0.3,3.5
79.40,0.3,3.6
79.41,0.3,3.6
79.42,0.6,3.7
79.43,0.0,3.4
79.44,0.3,3.5
79.45,0.4,3.5
79.46,0.3,3.5
79.47,0.6,3.6
79.48,0.0,3.4
79.49,0.3,3.5
79.50,0.4,3.5
79.51,0.3,3.5
79.52,0.6,3.6
79.53,0.0,3.4
79.54,0.3,3.5
79.55,0.4,3.5
79.56,0.2,3.4
79.57,0.6,3.5
79.58,0.1,3.4
79.59,0.3,3.4
79.60,0.3,3.4
79.61,0.3,3.5
79.62,0.7,3.5
79.63,0.1,3.3
79.64,0.3,3.4
79.65,0.4,3.4
79.66,0.3,3.4
79.67,0.7,3.5
79.68,0.1,3.3
79.69,0.3,3.4
79.70,0.3,3.4
79.71,0.3,3.4
79.72,0.7,3.5
79.73,0.1,3.3
79.74,0.3,3.4
79.75,0.3,3.3
79.76,0.2,3.4
79.77,0.7,3.5
79.78,0.0,3.2
79.79,0.3,3.3
79.80,0.3,3.3
79.81,0.2,3.3
79.82,0.7,3.4
79.83,0.0,3.2
79.84,0.3,3.3
79.85,0.3,3.3
79.86,0.2,3.3
79.87,0.7,3.4
79.88,0.0,3.2
79.89,0.3,3.3
79.90,0.4,3.3
79.91,0.3,3.3
79.92,0.7,3.4
79.93,0.1,3.2
79.94,0.3,3.3
79.95,0.4,3.3
79.96,0.3,3.2
79.97,0.7,3.4
79.98,0.1,3.2
79.99,0.3,3.2
80.00,0.4,3.2
80.01,0.3,3.2
80.02,0.7,3.4
80.03,0.1,3.1
80.04,0.3,3.2
80.05,0.3,3.2
80.06,0.3,3.2
80.07,0.7,3.4
80.08,0.1,3.1
80.09,0.3,3.2
80.10,0.3,3.2
80.11,0.3,3.2
80.12,0.7,3.3
80.13,0.1,3.1
80.14,0.3,3.2
80.15,0.3,3.1
80.16,0.2,3.1
80.17,0.7,3.3
80.18,0.0,3.1
80.19,0.3,3.1
80.20,0.3,3.1
80.21,0.2,3.1
80.22,0.7,3.3
80.23,0.1,3.1
80.24,0.3,3.1
80.25,0.3,3.1
80.26,0.2,3.1
80.27,0.7,3.2
80.28,0.1,3.1
80.29,0.3,3.1
80.30,0.3,3.1
80.31,0.2,3.1
80.32,0.7,3.2
80.33,0.1,3.0
80.34,0.3,3.1
80.35,0.4,3.1
80.36,0.2,3.1
80.37,0.7,3.2
80.38,0.1,3.0
80.39,0.3,3.1
80.40,0.3,3.0
80.41,0.2,3.0
80.42,0.7,3.2
80.43,0.1,3.0
80.44,0.3,3.0
80.45,0.3,3.0
80.46,0.2,3.0
80.47,0.7,3.1
80.48,0.1,3.0
80.49,0.3,3.0
80.50,0.3,3.0
80.51,0.2,3.0
80.52,0.7,3.1
80.53,0.1,2.9
80.54,0.3,3.0
80.55,0.3,3.0
80.56,0.2,2.9
80.57,0.7,3.1
80.58,0.1,2.9
80.59,0.3,2.9
80.60,0.3,2.9
80.61,0.2,2.9
80.62,0.6,3.1
80.63,0.1,2.9
80.64,0.3,2.9
80.65,0.4,2.9
80.66,0.3,2.9
80.67,0.6,3.0
80.68,0.2,2.9
80.69,0.3,2.9
80.70,0.3,2.9
80.71,0.2,2.9
80.72,0.6,3.0
80.73,0.1,2.8
80.74,0.3,2.9
80.75,0.4,2.9
80.76,0.2,2.9
80.77,0.6,2.9
80.78,0.1,2.8
80.79,0.3,2.8
80.80,0.3,2.8
80.81,0.2,2.8
80.82,0.6,2.9
80.83,0.1,2.8
80.84,0.3,2.8
80.85,0.3,2.8
80.86,0.2,2.8
80.87,0.6,2.9
80.88,0.1,2.8
80.89,0.3,2.8
80.90,0.3,2.8
80.91,0.2,2.8
80.92,0.6,2.9
80.93,0.2,2.7
80.94,0.3,2.8
80.95,0.4,2.8
80.96,0.3,2.8
80.97,0.6,2.9
80.98,0.1,2.7
80.99,0.3,2.8
81.00,0.4,2.8
81.01,0.2,2.7
81.02,0.5,2.8
81.03,0.2,2.7
81.04,0.3,2.7
81.05,0.3,2.7
81.06,0.2,2.7
81.07,0.5,2.8
81.08,0.2,2.7
81.09,0.3,2.7
81.10,0.3,2.7
81.11,0.2,2.7
81.12,0.6,2.8
81.13,0.2,2.7
81.14,0.3,2.7
81.15,0.3,2.7
81.16,0.2,2.7
81.17,0.6,2.8
81.18,0.2,2.7
81.19,0.3,2.7
81.20,0.3,2.7
81.21,0.2,2.7
81.22,0.6,2.8
81.23,0.2,2.7
81.24,0.3,2.7
81.25,0.3,2.7
81.26,0.2,2.7
81.27,0.6,2.7
81.28,0.2,2.6
81.29,0.2,2.7
81.30,0.3,2.7
81.31,0.2,2.6
81.32,0.6,2.7
81.33,0.2,2.6
81.34,0.3,2.6
81.35,0.4,2.7
81.36,0.3,2.7
81.37,0.6,2.7
81.38,0.2,2.6
81.39,0.3,2.6
81.40,0.4,2.7
81.41,0.2,2.6
81.42,0.6,2.7
81.43,0.2,2.6
81.44,0.2,2.6
81.45,0.4,2.6
81.46,0.3,2.6
81.47,0.6,2.7
81.48,0.2,2.6
81.49,0.2,2.5
81.50,0.3,2.6
81.51,0.2,2.6
81.52,0.6,2.7
81.53,0.2,2.6
81.54,0.2,2.5
81.55,0.4,2.6
81.56,0.2,2.5
81.57,0.6,2.7
81.58,0.2,2.5
81.59,0.2,2.5
81.60,0.3,2.5
81.61,0.2,2.5
81.62,0.6,2.6
81.63,0.2,2.5
81.64,0.2,2.5
81.65,0.4,2.5
81.66,0.2,2.5
81.67,0.6,2.6
81.68,0.2,2.5
81.69,0.2,2.5
81.70,0.4,2.6
81.71,0.2,2.5
81.72,0.6,2.6
81.73,0.2,2.5
81.74,0.2,2.4
81.75,0.3,2.5
81.76,0.3,2.5
81.77,0.5,2.6
81.78,0.2,2.4
81.79,0.2,2.4
81.80,0.3,2.5
81.81,0.2,2.4
81.82,0.6,2.5
81.83,0.2,2.4
81.84,0.2,2.4
81.85,0.4,2.4
81.86,0.3,2.5
81.87,0.5,2.5
81.88,0.2,2.4
81.89,0.2,2.4
81.90,0.3,2.4
81.91,0.3,2.4
81.92,0.6,2.5
81.93,0.2,2.4
81.94,0.2,2.4
81.95,0.3,2.4
81.96,0.2,2.4
81.97,0.6,2.5
81.98,0.2,2.4
81.99,0.2,2.3
82.00,0.3,2.4
82.01,0.3,2.4
82.02,0.5,2.5
82.03,0.2,2.3
82.04,0.2,2.3
82.05,0.3,2.4
82.06,0.3,2.4
82.07,0.5,2.5
82.08,0.2,2.3
82.09,0.2,2.3
82.10,0.3,2.4
82.11,0.2,2.3
82.12,0.5,2.4
82.13,0.2,2.3
82.14,0.3,2.3
82.15,0.3,2.3
82.16,0.2,2.3
82.17,0.5,2.4
82.18,0.2,2.3
82.19,0.3,2.3
82.20,0.3,2.3
82.21,0.3,2.3
82.22,0.5,2.4
82.23,0.2,2.3
82.24,0.2,2.3
82.25,0.3,2.3
82.26,0.2,2.3
82.27,0.6,2.4
82.28,0.2,2.3
82.29,0.2,2.3
82.30,0.3,2.3
82.31,0.2,2.3
82.32,0.5,2.4
82.33,0.2,2.3
82.34,0.3,2.3
82.35,0.3,2.3
82.36,0.1,2.2
82.37,0.6,2.4
82.38,0.2,2.2
82.39,0.3,2.3
82.40,0.3,2.3
82.41,0.2,2.3
82.42,0.5,2.3
82.43,0.2,2.2
82.44,0.3,2.2
82.45,0.3,2.2
82.46,0.2,2.2
82.47,0.5,2.3
82.48,0.2,2.2
82.49,0.2,2.2
82.50,0.3,2.2
82.51,0.2,2.2
82.52,0.5,2.3
82.53,0.2,2.2
82.54,0.2,2.2
82.55,0.3,2.2
82.56,0.2,2.2
82.57,0.6,2.3
82.58,0.2,2.2
82.59,0.2,2.2
82.60,0.3,2.2
82.61,0.2,2.2
82.62,0.6,2.3
82.63,0.2,2.2
82.64,0.2,2.2
82.65,0.3,2.2
82.66,0.2,2.2
82.67,0.5,2.3
82.68,0.2,2.2
82.69,0.3,2.2
82.70,0.4,2.2
82.71,0.3,2.2
82.72,0.5,2.2
82.73,0.3,2.2
82.74,0.3,2.2
82.75,0.3,2.2
82.76,0.2,2.1
82.77,0.5,2.2
82.78,0.2,2.2
82.79,0.2,2.2
82.80,0.3,2.1
82.81,0.2,2.1
82.82,0.6,2.2
82.83,0.2,2.1
82.84,0.3,2.1
82.85,0.4,2.1
82.86,0.3,2.1
82.87,0.5,2.2
82.88,0.2,2.1
82.89,0.3,2.2
82.90,0.4,2.2
82.91,0.2,2.1
82.92,0.5,2.2
82.93,0.3,2.1
82.94,0.3,2.1
82.95,0.4,2.1
82.96,0.2,2.1
82.97,0.5,2.2
82.98,0.2,2.1
82.99,0.2,2.1
83.00,0.3,2.1
83.01,0.3,2.1
83.02,0.6,2.2
83.03,0.2,2.1
83.04,0.2,2.0
83.05,0.3,2.1
83.06,0.2,2.1
83.07,0.6,2.2
83.08,0.2,2.1
83.09,0.3,2.1
83.10,0.3,2.1
83.11,0.1,2.0
83.12,0.6,2.2
83.13,0.2,2.0
83.14,0.2,2.0
83.15,0.4,2.0
83.16,0.3,2.0
83.17,0.6,2.2
83.18,0.2,2.0
83.19,0.3,2.0
83.20,0.3,2.0
83.21,0.1,2.0
83.22,0.6,2.1
83.23,0.3,2.0
83.24,0.2,2.0
83.25,0.3,2.0
83.26,0.1,2.0
83.27,0.5,2.1
83.28,0.2,2.0
83.29,0.3,2.0
83.30,0.4,2.0
83.31,0.2,2.0
83.32,0.6,2.1
83.33,0.3,2.0
83.34,0.2,2.0
83.35,0.3,2.0
83.36,0.1,1.9
83.37,0.6,2.1
83.38,0.3,2.0
83.39,0.2,1.9
83.40,0.3,2.0
83.41,-0.1,1.8
83.42,0.6,2.1
83.43,0.3,2.0
83.44,0.2,1.9
83.45,0.3,1.9
83.46,-0.2,1.8
83.47,0.5,2.1
83.48,0.2,1.9
83.49,0.3,1.9
83.50,0.4,1.9
83.51,-0.2,1.8
83.52,0.6,2.0
83.53,0.3,1.9
83.54,0.2,1.9
83.55,0.3,1.9
83.56,-0.2,1.8
83.57,0.5,2.0
83.58,0.2,1.9
83.59,0.2,1.9
83.60,0.4,1.9
83.61,-0.2,1.8
83.62,0.6,2.0
83.63,0.2,1.9
83.64,0.2,1.9
83.65,0.3,1.8
83.66,-0.2,1.7
83.67,0.6,2.0
83.68,0.3,1.9
83.69,0.2,1.9
83.70,0.4,1.9
83.71,-0.1,1.8
83.72,0.6,2.0
83.73,0.3,1.8
83.74,0.3,1.9
83.75,0.3,1.9
83.76,-0.1,1.7
83.77,0.5,2.0
83.78,0.3,1.9
83.79,0.2,1.8
83.80,0.3,1.8
83.81,-0.1,1.7
83.82,0.6,1.9
83.83,0.3,1.8
83.84,0.2,1.9
83.85,0.3,1.8
83.86,-0.0,1.7
83.87,0.5,1.9
83.88,0.3,1.8
83.89,0.2,1.8
83.90,0.3,1.8
83.91,-0.0,1.7
83.92,0.6,1.9
83.93,0.3,1.8
83.94,0.3,1.8
83.95,0.3,1.9
83.96,-0.1,1.7
83.97,0.6,1.9
83.98,0.3,1.8
83.99,0.3,1.8
84.00,0.4,1.8
84.01,-0.1,1.7
84.02,0.6,1.9
84.03,0.3,1.8
84.04,0.2,1.8
84.05,0.3,1.8
